name,weat_es_weat_6,weat_es_weat_7_twitter,weat_es_weat_8,rnsb_weat_6,rnsb_weat_7_twitter,rnsb_weat_8,precision_diff,recall_diff,f1_diff
original1,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,-0.004974582425562812,-0.029219645864786314,-0.01733689304188224
original2,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,-0.0044580986516470356,-0.039399506060791234,-0.02229754490864555
original3,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,0.00019449955265105068,-0.026239429613662657,-0.013746712761360969
original4,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,0.0018529797601198883,-0.028329508067964637,-0.013778219701249705
original5,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,0.006555851626274256,-0.023617013849496882,-0.009092560226188096
original6,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,0.002856433184302065,-0.033375803960240424,-0.01573843914455253
original7,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,-0.0027336249199914064,-0.024840953320126702,-0.013889332319009906
original8,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,-0.0006828376125294078,-0.02043826196231746,-0.01106413322358235
original9,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,0.010407374368123778,-0.025794360715251874,-0.008776272143085073
original10,1.480971017633795,1.413766809966533,1.538191597679329,0.2372109484852421,0.2019198693349921,0.162256979915895,-0.002467152055315225,-0.03206459607815759,-0.01757956532878835
db_weat_gender_twitter_debias_0.0,-0.5969677898776785,0.22928404297202168,0.478688082132953,-0.04955238408303009,0.019375317526102442,0.028008271792203943,0.006284476830106911,-0.023060677726483347,-0.00921063169399905
db_weat_gender_twitter_debias_0.1,-0.07909821418090804,0.5051088464311344,0.7180277860734894,0.014503185160073484,0.04644755189122701,0.06947633201656016,0.013041909588120015,-0.030666119784621526,-0.008132543332957987
db_weat_gender_twitter_debias_0.2,-0.040052861834105884,0.748716449277794,1.23596111223152,0.018201154899433913,0.07138468980349855,0.10704511832176285,-0.005412907702984082,-0.03677709029662535,-0.0212960482158
db_weat_gender_twitter_debias_0.3,0.10814611287128825,0.46033302722022496,0.7889023673258845,0.021736793921358633,0.043308699366746584,0.08097990030385227,-0.0016975842420491327,-0.039399506060791234,-0.020945551590324962
db_weat_gender_twitter_debias_0.4,0.6128643716949382,1.11286462466957,1.2041140630116656,0.09001353978873779,0.11803459172436148,0.13082300902771352,0.006144981685750617,-0.021280402132839993,-0.008847487084483241
db_weat_gender_twitter_debias_0.5,0.5788466647322007,0.7956441975992339,1.1046565704675138,0.06938433662336978,0.10771413124243616,0.11369573208161295,0.000728039565184635,-0.0424669907233679,-0.021355552209339268
db_weat_gender_twitter_debias_0.6,0.9629856032844142,1.113065673793726,1.1377386417900834,0.12460279324685097,0.13125308541771646,0.14817134883003497,-0.0012592845556219645,-0.030951923832130523,-0.01673062757472976
db_weat_gender_twitter_debias_0.7,0.8408995179330907,1.227944908880335,1.3349084185879927,0.12003501693214047,0.13014648778956728,0.12803710641907123,0.002215798300994054,-0.026152161202209645,-0.012258158237327565
db_weat_gender_twitter_debias_0.8,1.1427961920979797,1.2307953756565932,1.0640658015671327,0.16643965737158348,0.1623415529636783,0.1267904344294697,0.002595302039861136,-0.037309427606489254,-0.017959913015626938
db_weat_gender_twitter_debias_0.9,1.3257024316511223,1.3748920239960747,1.2815235251896269,0.20478233721692635,0.17155835794511237,0.14327405082419897,-0.0017924724835942651,-0.03010978366160799,-0.015912300130761947
db_weat_gender_twitter_overbias_0.0,1.7537247459321816,1.6358671274141419,1.7446926817862767,0.37895621855111655,0.25922331894426465,0.27556868536867907,0.0005241055522157145,-0.03273219942577388,-0.016180201307347097
db_weat_gender_twitter_overbias_0.1,1.6068881126839596,1.666640781923619,1.5779203196644378,0.26770516729016736,0.22283956845125436,0.185529602823989,0.0022014721919301206,-0.04235572349876515,-0.02052723099394871
db_weat_gender_twitter_overbias_0.2,1.7419989322477512,1.5811906124545756,1.6550528674624376,0.3002425996948167,0.23624978401155777,0.2407422351749823,-0.0027382695010669256,-0.02766190472034835,-0.015875224210090688
db_weat_gender_twitter_overbias_0.3,1.708359146661526,1.7234040086058142,1.5515395639016785,0.3240384816320181,0.27807681730800804,0.2276202515677815,0.006370950206566639,-0.023171944951085988,-0.009158483986418275
db_weat_gender_twitter_overbias_0.4,1.4718381550363087,1.4935756442447543,1.5023527061595137,0.22859270017847258,0.20161663650728312,0.2239173979578922,0.004739380363043999,-0.026040893977606894,-0.011105719984904616
db_weat_gender_twitter_overbias_0.5,1.5814060952053381,1.4792918707545797,1.2604179036478662,0.30136877936166845,0.19689179681224717,0.1334213692048482,0.0038106870229007717,-0.02108186649678423,-0.00934512612979388
db_weat_gender_twitter_overbias_0.6,1.5638284585445537,1.4194059536555634,1.5850089935870613,0.2795079551409412,0.21242003932753284,0.21288968746050557,-0.004831684245355294,-0.025174754993934845,-0.01519747209044442
db_weat_gender_twitter_overbias_0.7,1.6140864497283025,1.6101839414655117,1.6085862719951443,0.21781994217048495,0.18281381611717923,0.18824824226000247,0.0034395403439075878,-0.025818359528401502,-0.011633592419618699
db_weat_gender_twitter_overbias_0.8,1.4886075492297746,1.4040234626824422,1.2457829723437779,0.26520065377739005,0.20991281935986855,0.16159822162840637,0.009308081610640007,-0.039598041696847,-0.016355787617509776
db_weat_gender_twitter_overbias_0.9,1.2856771219744023,1.3298115930329686,1.406820249376245,0.18837883855126333,0.21901339786146917,0.1665256594325269,0.0055739192429840045,-0.024086081561057404,-0.009182856063615574
ar_weat_gender_twitter_debias_reg1e-1_sim0.0_ant0.0,0.9463792207226404,0.9629825854421468,0.7427028588353,0.01986952883679266,0.018775847897482656,0.010197764399224984,0.004089979550102263,-0.036332021398214454,-0.016576687116564348
ar_weat_gender_twitter_debias_reg1e-1_sim0.0_ant1.0,0.7341563178167807,0.7783697578723833,0.5928589369887824,0.014955497835841935,0.014627849480179533,0.0071550780566581595,-0.0035015400822140386,-0.027463369084292588,-0.015774418110913735
ar_weat_gender_twitter_debias_reg1e-1_sim1.0_ant0.0,0.8150929395098736,0.8100954031662065,0.6251924350056216,0.016719880652271923,0.01484886408420344,0.00823490303943375,0.0009517912022384278,-0.02439588442171592,-0.012039833095060182
ar_weat_gender_twitter_debias_reg1e-1_sim1.0_ant1.0,0.6913010977122603,0.7072141955021766,0.3635155541505173,0.013955056694151091,0.0130157166174808,0.004725678043192294,0.0018816014167351014,-0.029442180313991817,-0.014052275975957373
ar_weat_gender_twitter_debias_reg5e-2_sim0.0_ant0.0,-0.05526545279137995,0.08351848780708747,-0.3850565809836043,-0.0007191656550646908,0.0013784834327522644,-0.005561371467713017,0.011580725324221497,-0.027884439169553743,-0.009206699543630847
ar_weat_gender_twitter_debias_reg5e-2_sim0.0_ant1.0,-0.33508329254786534,-0.4426125191181888,-0.9346666738776396,-0.005425107438554955,-0.006435719214610669,-0.013327688396175486,-0.003076923076923088,-0.01848344954576797,-0.011028902593227863
ar_weat_gender_twitter_debias_reg5e-2_sim1.0_ant0.0,-0.17906907864894203,-0.12903313997307317,-0.7040957318419121,-0.002850626680228452,-0.0018398784363852227,-0.010145214289141447,-0.007870990304486125,-0.02757463630889523,-0.017987142441144188
ar_weat_gender_twitter_debias_reg5e-2_sim1.0_ant1.0,-0.4651740478294065,-0.5481122281853649,-1.090381357735466,-0.008181894434965697,-0.008563285179031266,-0.0179180122251153,0.00505563366835049,-0.028576041330319657,-0.011713196382049484
ar_weat_gender_twitter_debias_reg1e-2_sim0.0_ant0.0,-1.8442799126993143,-1.9023578639626462,-1.889120650146958,-0.07308353962584176,-0.07013463843015921,-0.07627159423249404,-0.002410651842956857,-0.032398397751965735,-0.01763116514960239
ar_weat_gender_twitter_debias_reg1e-2_sim0.0_ant1.0,-1.9222087651077304,-1.9581325829359615,-1.9500225515271834,-0.12264220842217673,-0.1240914229276708,-0.12466555456142729,0.004953296869464441,-0.03010978366160799,-0.012490231831206122
ar_weat_gender_twitter_debias_reg1e-2_sim1.0_ant0.0,-1.8899652348813747,-1.9523190892947944,-1.9153277857529145,-0.1168837171635873,-0.1201305370912427,-0.11936761790544063,0.0017776946107784797,-0.027240834635087086,-0.01323975403820421
ar_weat_gender_twitter_debias_reg1e-2_sim1.0_ant1.0,-1.9493947157988845,-1.9820468942805518,-1.966457738774913,-0.21577084842486816,-0.2143496741493111,-0.2183639576310706,0.009749348732399521,-0.03457574461772073,-0.013064064334396885
ar_weat_gender_twitter_overbias_reg1e-1_sim0.0_ant0.0,1.6857290562725258,1.6137213698833839,1.7521100417489233,0.0564895022095786,0.05429481578988521,0.050061180286903595,0.0056707204717155735,-0.03206459607815759,-0.013709451509888448
ar_weat_gender_twitter_overbias_reg1e-1_sim0.0_ant1.0,1.7234254056288536,1.6599934502207745,1.7946996673573288,0.06253134134496952,0.06074427303623442,0.05604631031003633,0.0033701736078171063,-0.023950815523305025,-0.010864369313528188
ar_weat_gender_twitter_overbias_reg1e-1_sim1.0_ant0.0,1.677329694231685,1.640671579247329,1.7631482861971277,0.05758088749478285,0.057919870463657916,0.05277109846373618,-0.002288934897630601,-0.02757463630889523,-0.015268594671110303
ar_weat_gender_twitter_overbias_reg1e-1_sim1.0_ant1.0,1.7213742514132473,1.679007418695459,1.7905636235855718,0.06371191170975199,0.06438464560541013,0.057785265490008175,-0.0073877695298691926,-0.02977598198779985,-0.01865158031309877
ar_weat_gender_twitter_overbias_reg5e-2_sim0.0_ant0.0,1.7989729037208988,1.7249350659786284,1.834398476723533,0.0717532770860319,0.0683170499713532,0.06390626459614301,-0.003852502909845623,-0.022107270331358064,-0.013044309345895067
ar_weat_gender_twitter_overbias_reg5e-2_sim0.0_ant1.0,1.8054857757043703,1.7453520840250947,1.850644626530665,0.07852613365829297,0.0761429042343282,0.07334430039829365,-0.001030309353643899,-0.02255233922976907,-0.01177100170015899
ar_weat_gender_twitter_overbias_reg5e-2_sim1.0_ant0.0,1.797537366335638,1.7431403250400965,1.8523889953357262,0.07646200038382833,0.0752640029331599,0.07039521728680553,0.0018525052928721752,-0.023060677726483347,-0.011335626485678651
ar_weat_gender_twitter_overbias_reg5e-2_sim1.0_ant1.0,1.8428697420220213,1.7694930650530662,1.861249316552458,0.08580893404993546,0.08463718195372838,0.0801124514420239,0.002606342175168974,-0.02166220143294728,-0.009785998135045548
ar_weat_gender_twitter_overbias_reg1e-2_sim0.0_ant0.0,1.955105433085707,1.9402424093646642,1.9639455475512835,0.13655110499693007,0.13037510094565347,0.1330572829859229,0.0004930966469428588,-0.029108378640183563,-0.014643833324036182
ar_weat_gender_twitter_overbias_reg1e-2_sim0.0_ant1.0,1.9744022685793212,1.9595464482643352,1.9740508465822075,0.2151011258821378,0.21326206052952656,0.2110952731294528,0.0009246221721581627,-0.019794657427850915,-0.009815519355086733
ar_weat_gender_twitter_overbias_reg1e-2_sim1.0_ant0.0,1.9666603273328582,1.9508676379101753,1.9683187043036263,0.20070257685004161,0.19679297114362898,0.1897317119480258,0.0004877781931237335,-0.030419586522266506,-0.015304788696595684
ar_weat_gender_twitter_overbias_reg1e-2_sim1.0_ant1.0,1.9809819390184162,1.9764069340252695,1.9859722779169735,0.3338997972028606,0.32960266077367306,0.32330116813675547,-0.005104111100472708,-0.030530853746869258,-0.01809780709162445
